"","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
"1550",62.18,-1.86644348545516,16.6391218898684,-2,1979,NA,-2,43.6000000000004,49.763548,55.25,4847.56982421875,99.724998474121,NA,2.35200023651123,-2.76139480357468,-3.10994652193719,-6,-2.60700539163059,-1.49187992810217,-3.11069229083263,-2
"1555",64.18,-1.80959166514228,16.74558370817,-2,1984,NA,-2,59.6000000000004,38.932148,55.9500007629395,5199.66015625,145.143005371094,NA,3.46199989318848,-1.97625642907724,-2.98606757712138,5,-2.5292000260187,-1.32224593814329,-1.03551954465122,-2
"1560",66.1,-1.79176466868867,16.8395941950232,-2,1989,NA,-2,68.0999999999999,43.849553,57.1500015258789,4885.81005859375,475.386993408203,NA,4.43499994277954,-2.49910682520919,-1.24874268173616,6,-1.65614227443954,-1.14449819565194,-0.60925299349633,-2
"1565",67.3,-1.7805064682474,16.9174045678783,-2,1994,NA,-2,71.5999999999999,46.010462,57.1500015258789,5311.330078125,14.0060005187988,NA,4.85999965667725,-2.14802846312523,-2.24635860323906,6,-1.48253772230993,-1.14449819565194,0.20505608490688,-1
"1570",69.1,-1.84610131981816,16.9897326485187,-2,1999,NA,-2,55.9255594293848,76.105404,57.2999992370605,5410.259765625,4.83500003814697,NA,5.26300001144409,-2.00737577311597,-1.54657241227443,6,-1.48253772230993,-1.14449819565194,0.20505608490688,-1
"1575",70.7,-1.82251981269635,17.0527948893065,-2,2004,NA,-2,54.2727006260414,137.75143,53.5999984741211,5985.81005859375,2.19600009918213,NA,5.57800006866455,-2.22990916669369,-2.27774801850319,6,-1.6204994070706,-1.16842634295799,0.36505993048991,-1
"1662",66.53,-1.56887293120832,10.4085603256391,-2,1974,NA,-2,60.6913197573924,21.039187,29,13164.5424744274,2.98999977111816,NA,7.49332427978516,-1.36601212003789,-1.25248947681287,2,0.2125954345052,-1.14192447425138,-1.49728758082349,-2
"1667",68.25,-1.63814302202122,10.4294149770863,-2,1979,NA,-2,41.267533223088,-2,26.8999996185303,12997.8227340028,12.5699996948242,NA,7.37003707885742,-0.817195934537815,-0.612575552881242,2,0.2125954345052,-1.09506640534448,-1.49728758082349,-2
"1672",69.85,-1.65090143748141,10.450559597324,-2,1984,NA,-2,67.9622787290446,57.456561,26.8999996185303,14758.2718803112,-0.66999995708466,NA,7.42287063598633,-1.35528389703132,-0.906108631960851,-1,0.2125954345052,-1.09506640534448,-1.49728758082349,-2
"1677",71.2,-1.71424698330994,10.4640689226771,-2,1989,NA,-2,40.9,51.472809,26.8999996185303,10063.6800496068,4.26000022888184,NA,7.28030395507812,-1.24568796614234,-0.527140881631345,1,0.2125954345052,-1.09675605469466,-1.49728758082349,-2
"1682",71.7,-1.73852647977771,10.4484727927396,-2,1994,NA,-2,42.4,36.917663,26.8999996185303,10334.0369726556,0.39000010490417,NA,8.0034418106079,-0.56249558925629,-1.0399928689003,0,0.2125954345052,-1.09675605469466,-1.49728758082349,-2
"1687",72.4,-1.5648130138947,10.4345260744593,-2,1999,NA,-2,80.9641942326219,52.879422,26.8999996185303,20497.9607948597,0.57999992370605,NA,7.89397716522217,-0.618710386935644,-1.08711073941011,1,0.2125954345052,-1.09675605469466,-1.49728758082349,-1
"1692",73,-1.64647741825008,10.4446563813323,-2,2004,NA,-2,36.9729591175218,88.639602,26.8999996185303,13001.9143876287,5.30999994277954,NA,8.3799428939819,-0.52133524417877,-1.05749917030334,7,0.2125954345052,-1.09675605469466,-1.49728758082349,-1
"1779",46.22,-1.86164556617328,10.8283358819376,-2,1974,NA,-2,24.1100054063478,-2,38.3924324599338,2600.56489616823,-32.4756186616692,NA,0.965354653083983,-1.95345000829314,-1.47985880305805,-12,-0.94746587330548,-1.33494606848564,-2.90296381040816,-2
"1784",51.05,-2,10.9835885476731,-2,1979,NA,-2,27.588682713715,-2,27.5479952016953,1922.61790872733,7.93314266204834,NA,0.433274339634911,-2.78884808335362,-1.69563317576889,-12,-0.69238741627101,-1.32799579767911,-2.43243345974109,-2
"1789",55.61,-1.93892404909301,11.1189615979078,-2,1984,NA,-2,26.7253172321718,-2,34.5524418361807,1660.93190351585,7.95086002349854,NA,-1.8059838116169,-3.00684221604676,-2.61130584469598,-12,-0.69238741627101,-1.32264491293403,-2.43243345974109,-2
"1794",59.9,-2,11.2176991932437,-2,1989,NA,-2,2.30000000000001,-2,44.4415319707696,174.455058965353,10.2807016372681,NA,-1.29617142677307,-3.51332412091372,-1.57142902657449,-12,-0.56385099415307,-1.26678904846941,-2.29219422931623,-2
"1799",62.7,-2,11.228909469988,-2,1994,NA,-2,2.80000000000001,-2,40.397794673866,562.172913179183,6.78965950012207,NA,0.295334815979,-1.35358601808548,-1.38411843776703,-12,0.00713867981954008,-1.26371014290186,-2.06110830728664,-2
"1804",65.5,-1.834012390128,11.2678186472072,-2,1999,NA,-2,30.462307641452,-2,37.0904230842387,10398.6153223787,1.4109365940094,NA,1.56731534004211,-1.2565201594359,-1.14735759548699,-12,0.00713867981954008,-1.29614464479668,-1.78570403199656,-1
"1809",67.8,-1.74169676014605,11.4059847162259,-2,2004,NA,-2,44.9390631715227,-2,43.6416659277786,8809.45957617691,3.00045442581177,NA,2.99792337417603,-1.82445505261421,-0.69230961799622,-7,0.13502488284164,-1.28143959736191,-1.60559440405632,-2
"1896",56.07,-2,11.6741163341423,-2,1974,NA,-2,1.80000000000001,-2,49.609090978449,1379.48999023438,9.7324237823486,NA,0.52905583381653,-2.59945786789916,-2.76868305800993,4,-1.20308806657337,-1.25950334829785,-1.49489004266724,-2
"1901",58.73,-2,11.8369841413766,-2,1979,NA,-2,5.59999999999991,-2,47.6545458706943,1855.77001953125,14.4280261993408,NA,0.8095395565033,-2.42242548811127,-1.79748670792865,4,-1.20308806657337,-1.25950334829785,-1.49489004266724,-2
"1906",60.7,-1.97583235819639,12.0019733612809,-2,1984,NA,-2,11.5999999999999,-2,51.9000015258789,2483.3798828125,8.0017156600952,NA,1.41606950759888,-3.10559547422637,-2.3130891686133,4,-1.20308806657337,-1.25950334829785,-1.36404849611389,-2
"1911",60,-1.98486508011661,12.143874655141,-2,1989,NA,-2,17.5999999999999,-2,49.5750012397766,3358.09008789062,9.7650165557861,NA,3.39116716384888,-2.11037735158848,-1.92391433460304,5,-1.20308806657337,-1.25950334829785,-1.36404849611389,-2
"1916",52.8,-1.97631120360418,12.26923997772,-2,1994,NA,-2,23.5999999999999,-2,51.9000015258789,3455.7900390625,8.0828580856323,NA,4.11347198486328,-1.53471511602402,-1.07688874006271,5,-1.20308806657337,-1.23129448572283,-1.36404849611389,-1
"1921",44.5,-1.82096752695381,12.3744529763802,-2,1999,NA,-2,34.1628098506471,-2,51.9000015258789,4208.60009765625,4.55903768539429,NA,4.61141777038574,-1.32697314393368,-1.23121770174472,6,-0.94796122772087,-1.16926342730273,-1.36404849611389,-1
"1926",49.2,-1.83806923949106,12.4386809903321,-2,2004,NA,-2,38.5126825647909,-2,51.9000015258789,4617.419921875,9.5552186965942,NA,4.981605052948,-1.48032087087631,-1.03686356544495,6,-0.94796122772087,-1.16926342730273,-0.95734627908053,-1
"1993",46.36,-1.99990680775558,12.5538456127071,-2,1974,NA,-2,10.4,-2,41.0992527953656,792.849975585938,8.5105104446411,NA,-0.89611423015594,-2.82242263387255,-2.60072976774686,-9,-1.90415450802672,-1.61379682510848,-4.1546488861944,-2
"1998",48.86,-1.99977770521193,12.6634100658967,-2,1979,NA,-2,19.3999999999996,-2,41.7597325226608,726.469970703125,12.6599998474121,NA,-0.57975029945374,-3.15160888527723,-2.57508244201949,-9,-1.58121016919127,-1.58632293676148,-3.41262715138983,-2
"2003",48.21,-1.99807662399737,12.7955591063054,-2,1984,NA,-2,33.3999999999996,-2,43.7128677580252,667.719970703125,0.41100001335144,NA,-0.24788522720337,-2.62464084915395,-2.71289006078837,-9,-1.58121016919127,-1.58632293676148,-4.00097059390789,-2
"2008",46.1,-1.99542952483768,12.917513857318,-2,1989,NA,-2,40.8,-2,55.4598294154208,618.52001953125,-4.84800004959106,NA,0.24990630149841,-3.09071546292322,-2.47965436462209,-8,-1.45657650803407,-1.58632293676148,-3.10876196244176,-2
"2013",44.3,-1.99494855215911,13.0448065467601,-2,1994,NA,-2,43.8,-2,59.4000015258789,528.210021972656,1.72300004959106,NA,0.53292846679688,-3.46316027641296,-3.37248337268829,3,-1.56281256722104,-1.58345208590351,-2.10787900546645,-2
"2018",43.2,-2,13.1556413399182,-2,1999,NA,-2,10.8643292187393,-2,59.4000015258789,566.260009765625,1.84299993515015,NA,0.7065761089325,-3.67755777355102,-3.75877040503215,3,-1.56281256722104,-1.61451717411976,-2.10787900546645,-2
"2023",43.8,-1.89973105654905,13.2453256886328,-2,2004,NA,-2,30.6170343147372,-2,59.4000015258789,519.260009765625,4.69399976730347,NA,0.76862406730652,-3.41062915325165,-3.83942544460297,-3,-2.01358533610024,-1.60051039309171,-2.10787900546645,-2
"2110",71.84,-1.58797114058366,14.9680973897124,-2,1974,NA,-2,55,961.88583,30.0499992370605,14900.3896484375,5.54531049728394,NA,8.4819993972778,-0.509511535169525,-0.390852918441484,8,0.22041762202294,-1.06863162166989,0.42414172154209,-2
"2115",73.46,-1.54826501152684,15.0277538602016,-2,1979,NA,-2,62.6000000000004,1547.8922,29.7999992370605,16470.44921875,10.4720001220703,NA,8.9469995498657,-0.341078215645784,-1.1501728727134,8,0.19495646289107,-1.06863162166989,0.42414172154209,-2
"2120",74.46,-1.44661952017933,15.0898976657857,-2,1984,NA,-2,73.6000000000004,555.70105,28.8500003814697,17860.099609375,2.19500017166138,NA,9.3319997787476,-0.259750326033086,-0.540695819646005,8,0.82666418237702,-1.03586005174775,0.42414172154209,-2
"2125",75.6,-1.34538209338462,15.1476954608044,-2,1989,NA,-1,77.1,612.27662,27.0499992370605,18260.4609375,3.62599992752075,NA,9.7180004119873,-0.0265165506889002,-1.62485542742142,8,0.82666418237702,-1.03586005174775,0.42414172154209,-2
"2130",76.3,-1.27669589585614,15.1996443816525,-2,1994,NA,-2,75.6,619.3744,27.7999992370605,19328.599609375,-0.41999995708466,NA,10.1079998016357,-0.12035751342773,-0.84078145027161,8,0.82666418237702,-1.03586005174775,0.42414172154209,-1
"2135",77.5,-1.36023553641637,15.2492778673065,-2,1999,NA,-2,98,697.66347,35.9500007629395,22684.650390625,0.50699996948242,NA,10.4659996032715,0.0624491438264201,-1.19308131722596,8,0.82666418237702,-1.03586005174775,0.62327673590283,-1
"2140",78.5,-1.35969720481746,15.3006949812541,-2,2004,NA,-2,94.3955359613733,1507.6238,37.2000007629395,24965.169921875,0.0179998874664302,NA,10.6960000991821,-0.0767074823379501,-1.00597333908081,8,0.82666418237702,-1.03586005174775,0.66102961412361,-1
"2227",72.98,-1.6640083572138,13.6503144782255,-2,1974,NA,-2,29.6,-2,24.7558046041165,17168.3203125,-0.28414165973663,NA,9.5819997787476,-0.968212103529136,-1.85403382638144,8,0.81008077580774,-1.0850121036163,0.40275522346004,-2
"2232",73.92,-1.62960640071543,13.6653210184924,-2,1979,NA,-2,37.8000000000002,-2,33.0250005722046,18954.1796875,4.48699998855591,NA,9.8430004119873,0.296778043418271,-1.03913434418853,8,0.81008077580774,-1.06178316687537,0.40275522346004,-2
"2237",75.17,-1.60504698904743,13.6959522603019,-2,1984,NA,-2,50.8000000000002,-2,32.5777778625488,19784.33984375,-1.25,NA,10.1079998016357,-0.138264781468749,-0.5065971133344,8,0.81008077580774,-1.06178316687537,0.40275522346004,-2
"2242",75.6,-1.58829719747021,13.7267677105184,-2,1989,NA,-2,56.6,-2,31.7999992370605,21037.630859375,3.8600001335144,NA,10.3210000991821,0.515513187683656,-0.312766659278941,8,0.81008077580774,-1.04685441471531,1.49995056105009,-2
"2247",77.1,-1.54161864048748,13.7609002573234,-2,1994,NA,-2,57.6,-2,30.56666692098,20686.7109375,-1.18800002336502,NA,10.326000213623,-0.0877828598022501,-0.6226167678833,8,0.63852589404304,-1.04524287886058,1.49995056105009,-1
"2252",78.2,-1.36965357190976,13.7935372617738,-2,1999,NA,-2,85.6642074406577,-2,27.6000003814697,22690.359375,-1.01099997758865,NA,10.3380002975464,0.32797681006285,-0.553702741390791,8,0.63852589404304,-1.03899998358377,1.49995056105009,-1
"2257",79.5,-1.32732241638139,13.8278003002006,-2,2004,NA,-2,82.5647124511385,-2,28.8999996185303,24260.439453125,-0.94000005722046,NA,10.3780002593994,0.0309889316558798,-0.73061430454254,8,0.63852589404304,-1.0297287805887,1.49995056105009,-1
"2344",63.75,-1.93245750383279,14.1705505584121,-2,1974,NA,-2,55,38.450918,51.4000015258789,4345.02978515625,197.325622558594,NA,5.63799953460693,-2.67206888560795,-3.4123078463151,-9,-2.92978410991465,-1.67964752669906,-4.34526028136801,-2
"2349",67.36,-1.88409505638833,14.2475679227372,-2,1979,NA,-2,62.6000000000004,104.29986,50.2000007629395,5930.4501953125,7.53979110717773,NA,6.15399932861328,-1.97728672965508,-2.42042825107276,-9,-2.47051362309025,-1.66095168416461,-4.34526028136801,-2
"2354",69.8,-1.84555399180082,14.3321462261857,-2,1984,NA,-2,73.6000000000004,23.097071,52.7999992370605,5225.419921875,15.4000015258789,NA,6.57399940490723,-2.82867112339472,-2.90735333198861,-8,-2.47051362309025,-1.64204325195047,-3.67433622163346,-2
"2359",72.1,-1.79337075922638,14.4117598373342,-2,1989,NA,-2,79.5,12.759412,53.4000015258789,6782.490234375,16.6999950408936,NA,6.9709997177124,-1.72383755726649,-2.43624433995258,6,-1.96707506508341,-1.1414003385117,0.0974227717113898,-2
"2364",73.7,-1.784882780768,14.4915490343355,-2,1994,NA,-2,82,4.3588898,53.2999992370605,9425,4.59999370574951,NA,7.27600002288818,-0.72215259075165,-1.37876659631729,6,-1.96707506508341,-1.10472825281652,0.43902354383972,-2
"2369",75.4,-1.62266374191917,14.5629007599765,-2,1999,NA,-2,84.4357620230414,2.7557093,53,10419.490234375,1.56900000572205,NA,7.59500026702881,-1.05769928710704,-1.24353934998601,7,-1.96707506508341,-1.10472825281652,0.43902354383972,-1
"2374",76.2,-1.62628898797596,14.6168846037764,-2,2004,NA,-2,81.1537924874343,12.888599,49.7000007629395,12646.009765625,1.39199995994568,NA,7.97000026702881,-0.89573037624359,-1.41722327470779,8,-1.11724792696215,-1.0832785131813,0.0297788446882401,-1
"2461",58.46,-1.99792851474604,18.6161139506307,-2,1974,NA,-2,14.2,28.348134,21.6000003814697,850.669982910156,-1.65913680195808,NA,2.46206188201904,-2.70990391013676,-3.49190638973697,-9,-2.4561791365331,-1.95441029681895,-4.77833857219316,-2
"2466",62.2,-1.98600546149348,18.7019945229537,-2,1979,NA,-2,13.8,58.788576,16.4599990844727,1108.18994140625,0.38299989700317,NA,2.67895126342773,-3.91093363092215,-3.25754500894011,-9,-2.44965914398702,-1.66410132605541,-2.74500220144051,-2
"2471",64.05,-1.91122617150227,18.779947324275,-2,1984,NA,-1,11.8,21.770539,21.8999996185303,1595.01000976562,4.5,NA,2.85358953475952,-2.01327891635578,-2.4370847252701,-9,-2.50501350887319,-1.66410132605541,-2.74500220144051,-2
"2476",65,-1.71750097737246,18.8491141437103,-2,1989,NA,-2,15.5,25.143823,28.7000007629395,1965.18005371094,1.40000009536743,NA,4.24401617050171,-2.39587339404114,-3.64326642666046,-9,-2.65668449857569,-1.66410132605541,-3.229048236409,-2
"2481",66.8,-1.67011456686659,18.9019189987329,-2,1994,NA,-2,23,24.008346,27.0900001525879,2889.98999023438,6.30000019073486,NA,4.06279945373535,-2.24827565252781,-2.16653770208359,-9,-2.65668449857569,-1.62944702992916,-2.72307135395525,-1
"2486",68,-1.79295261218615,18.9499077992784,-2,1999,NA,-2,52.0257449297077,25.49836,42.7999992370605,3756.92993164062,-1.27499997615814,NA,4.51695346832275,-2.28811443188816,-2.49612597204352,-9,-2.69432959844857,-1.6246829826817,-3.04338052983293,-1
"2491",70.6,-1.68881200978237,18.9838498099427,-2,2004,NA,-2,47.576542669172,66.795703,35,6045.56005859375,-0.53299999237061,NA,4.90196561813354,-1.91761392354965,-2.54331612586975,-9,-2.4868979335692,-1.60476940624951,-3.04338052983293,-1
"2578",48.37,-1.98583418417806,13.781876398334,-2,1974,NA,-2,11.2,-2,48.4250001907349,1891.18994140625,10.0735683441162,NA,-0.89199995994568,-3.31042341960133,-2.79266788332752,-11,-2.73120191856619,-1.51602337507527,-3.53793349755571,-2
"2583",51.38,-1.9623565662313,13.9946262661192,-2,1979,NA,-2,19.8000000000002,15.154269,50.2714282444545,2032.42004394531,6.68200016021729,NA,-0.442999958992,-2.53295571319224,-2.75740285329883,-11,-2.48949657176411,-1.51602337507527,-3.53793349755571,-2
"2588",53.26,-1.9509507667521,14.207379710115,-2,1984,NA,-2,32.8000000000002,13.744545,41.7999992370605,1702.82995605469,4.83699989318848,NA,0.0420000553131099,-2.79859588590295,-2.00824588323233,-11,-2.68349312218251,-1.51602337507527,-3.53793349755571,-2
"2593",52.9,-1.94404282033796,14.3863941651922,-2,1989,NA,-2,38,-0.9035649,34.9000015258789,1250.84997558594,-0.42499995231628,NA,0.49699997901917,-2.49132976473181,-3.40370815345664,-9,-2.77638737108686,-1.43805401565245,-2.29693287860367,-2
"2598",50.3,-1.94341136042956,14.5507210626129,-2,1994,NA,-2,38,16.250754,41.9333343505859,1375.81994628906,0.70000004768372,NA,0.83200001716614,-2.05916506424546,-1.98908244352788,-8,-2.77638737108686,-1.43805401565245,-1.15142063177603,-2
"2603",50.1,-1.96572573227906,14.6883991498663,-2,1999,NA,-2,8.57245638636669,1.1693693,42.375,1302.51000976562,2.35500001907349,NA,1.15299987792969,-2.83731072806256,-3.46707665220821,2,-2.77638737108686,-1.32125877463658,-0.59377534871926,-1
"2608",52.1,-2,14.7947785357874,-2,2004,NA,-2,15.2717602900179,36.805124,42.5,1177,0.45199990272522,NA,1.41799998283386,-3.17463111877441,-3.89302849769592,1,-2.99438531269174,-1.32960019530424,-1.10289416957927,-1
"2634",50.74,-1.96775223160989,13.917618099065,-2,1974,NA,-2,9,-2,43.4977802220614,1041.96997070312,7.93065071105957,NA,0.44799995422363,-2.77293517576551,-2.15088731680655,-10,-2.88625465332054,-1.48524769675958,-3.54775540414852,-2
"2639",53.56,-2,14.0557009634996,-2,1979,NA,-2,16.8999999999996,280.0494,55.0127008775225,1348.81994628906,8.727499961853,NA,0.98100018501282,-3.18800289902446,-2.12545330826455,-10,-2.88625465332054,-1.40599080353279,-3.54775540414852,-2
"2644",55.48,-2,14.2108302440577,-2,1984,NA,-2,28.3999999999996,162.98196,49.4461534940278,1680.93005371094,5.77002477645874,NA,1.48600006103516,-2.47404717849305,-2.7226220136022,-10,-2.90754202641455,-1.26489212670376,-2.73636485272824,-2
"2649",56.2,-1.97740928860943,14.3489074301183,-2,1989,NA,-2,34.8,132.96978,53.5230759840745,1130.53002929688,-1.93994867056608,NA,1.94799995422363,-2.74150275318048,-2.23608560104326,-10,-2.61308869534889,-1.2454895632105,-2.19118758969966,-2
"2654",54.2,-1.93013858811139,14.4836038624633,-2,1994,NA,-1,37.8,62.491971,52.4000015258789,984.330017089844,1.92406368255615,NA,2.23799991607666,-3.00145363807678,-3.06571471691132,-6,-2.61308869534889,-1.25392106851253,-1.65326282188295,-2
"2659",52.2,-1.96148796373032,14.6031405288316,-2,1999,NA,-2,29.1301945542376,48.021593,40.1399993896484,1096.69995117188,2.41977262496948,NA,2.49699974060059,-2.81353801272845,-2.52112423540806,-6,-1.58064713517903,-1.23948045924473,-1.65326282188295,-1
"2664",53.4,-2,14.7190111981234,-2,2004,NA,-2,25.6646792971929,119.21857,42,1155.93994140625,3.11757802963257,NA,2.63199996948242,-2.92944431304932,-2.26351749897003,-6,-1.58064713517903,-1.23367052463032,-1.65326282188295,-1
"2751",48.49,-1.99966071685368,15.010756781845,-2,1974,NA,-2,11.8,10.665798,46.614368071013,695.340026855469,78.3859558105469,NA,-0.02970170974731,-3.27627339098395,-3.09573320757252,-11,-2.64940795647681,-1.84042526679421,-4.08940674497805,-2
"2756",50.09,-1.99962602959072,15.1532225171191,-2,1979,NA,-2,18.6999999999998,18.248858,39.8567136013227,593.989990234375,33.4082641601562,NA,0.69097542762756,-3.76601395864139,-4.0936315746169,-6,-2.73830896190723,-1.82055785968401,-4.08940674497805,-2
"2761",51.55,-1.99941858081721,15.3143694135769,-2,1984,NA,-2,28.1999999999998,7.341272,42.0095675445706,577.080017089844,42.4000015258789,NA,1.23276209831238,-2.8885719296304,-3.37077735317713,-10,-2.73830896190723,-1.82055785968401,-4.08940674497805,-2
"2766",52.4,-1.99865100369044,15.4635012549127,-2,1989,NA,-2,30.5,5.5352408,52.756157515911,449.390014648438,2152.43676757812,NA,1.39576482772827,-5.13604159856523,-1.5109596830102,-2,-2.76790074128801,-1.82197984212294,-3.41139547114287,-2
